Date,LeafingOut,Blooming,BudsBursting,Fall,Spring,Summer,Winter,LeafOut,NewFlowers,NewlyFlowering,NewLeaves
2009-04-28,1,0.719626168224,0,0.0110236220472,0.321995464853,0.187919463087,0.0521541950113,0.4,0.48275862069,0,0.285714285714
2009-04-29,0.181818181818,0.689252336449,0,0.00944881889764,0.292517006803,0.13288590604,0.0408163265306,0.257142857143,0.448275862069,0,0.571428571429
2009-04-30,0.272727272727,0.775700934579,0.166666666667,0.00157480314961,0.253968253968,0.18255033557,0.0294784580499,0.514285714286,0.448275862069,0,0.357142857143
2009-05-01,0.363636363636,0.780373831776,0,0.00314960629921,0.244897959184,0.163758389262,0.0181405895692,0.371428571429,0.51724137931,0,0.321428571429
2009-05-02,0.363636363636,0.640186915888,0.166666666667,0.00472440944882,0.210884353741,0.118120805369,0.015873015873,0.114285714286,0.689655172414,0,0.392857142857
2009-05-03,0.454545454545,0.642523364486,0,0.00314960629921,0.215419501134,0.096644295302,0.0204081632653,0.228571428571,0.793103448276,0,0.535714285714
2009-05-04,0.272727272727,0.67523364486,0,0.00787401574803,0.179138321995,0.186577181208,0.00680272108844,0.285714285714,0.827586206897,0,0.321428571429
2009-05-05,0.0909090909091,0.761682242991,0,0.0157480314961,0.192743764172,0.178523489933,0.0249433106576,0.371428571429,0.620689655172,0,0.25
2009-05-06,0.363636363636,0.607476635514,0,0.0110236220472,0.256235827664,0.264429530201,0.0272108843537,0.542857142857,0.413793103448,0,0.321428571429
2009-05-07,0.181818181818,0.651869158879,0,0.00472440944882,0.197278911565,0.289932885906,0.0430839002268,0.285714285714,0.689655172414,0,0.357142857143
2009-05-08,0.272727272727,0.689252336449,0,0.00472440944882,0.185941043084,0.213422818792,0.047619047619,0.428571428571,0.275862068966,0,0.321428571429
2009-05-09,0.0909090909091,0.628504672897,0,0.00787401574803,0.140589569161,0.194630872483,0.0249433106576,0.114285714286,0.724137931034,0,0.214285714286
2009-05-10,0.0909090909091,0.530373831776,0,0.00472440944882,0.0861678004535,0.122147651007,0.0226757369615,0.342857142857,0.862068965517,0,0.25
2009-05-11,0.0909090909091,0.546728971963,0,0.0110236220472,0.163265306122,0.226845637584,0.047619047619,0.314285714286,0.620689655172,0,0.321428571429
2009-05-12,0.181818181818,0.670560747664,0,0.00472440944882,0.199546485261,0.275167785235,0.0249433106576,0.257142857143,0.551724137931,0,0.25
2009-05-13,0,0.567757009346,0,0.00787401574803,0.145124716553,0.241610738255,0.0408163265306,0.628571428571,0.310344827586,0,0.214285714286
2009-05-14,0.0909090909091,0.654205607477,0,0.00629921259843,0.167800453515,0.31677852349,0.0226757369615,0.428571428571,0.655172413793,0,0.107142857143
2009-05-15,0.181818181818,0.654205607477,0,0.00629921259843,0.131519274376,0.295302013423,0.0589569160998,0.428571428571,0.241379310345,0,0.321428571429
2009-05-16,0.0909090909091,0.621495327103,0,0.00314960629921,0.115646258503,0.191946308725,0.0385487528345,0.542857142857,0.862068965517,0,0.25
2009-05-17,0,0.413551401869,0,0.00157480314961,0.115646258503,0.213422818792,0.0362811791383,0.457142857143,0.310344827586,0,0.142857142857
2009-05-18,0.181818181818,1,0,0.00787401574803,0.15873015873,0.318120805369,0.0748299319728,0.457142857143,0.448275862069,0,0.214285714286
2009-05-19,0.0909090909091,0.778037383178,0,0.0220472440945,0.106575963719,0.338255033557,0.0498866213152,0.542857142857,0.758620689655,0,0.25
2009-05-20,0.0909090909091,0.665887850467,0,0.00944881889764,0.0997732426304,0.387919463087,0.0521541950113,0.4,0.413793103448,0,0.214285714286
2009-05-21,0.0909090909091,0.532710280374,0,0.00472440944882,0.0884353741497,0.448322147651,0.047619047619,0.285714285714,0.586206896552,0,0.25
2009-05-22,0,0.588785046729,0,0.00787401574803,0.092970521542,0.445637583893,0.047619047619,0.428571428571,0.724137931034,0,0.25
2009-05-23,0,0.546728971963,0.333333333333,0.00472440944882,0.0657596371882,0.343624161074,0.0589569160998,0.228571428571,0.448275862069,0,0.107142857143
2009-05-24,0,0.448598130841,0,0,0.0385487528345,0.221476510067,0.015873015873,0.314285714286,0.827586206897,0,0.25
2009-05-25,0.0909090909091,0.5,0,0.00472440944882,0.0498866213152,0.347651006711,0.0521541950113,0.2,0.758620689655,0,0.178571428571
2009-05-26,0.0909090909091,0.565420560748,0,0.00944881889764,0.092970521542,0.357046979866,0.0566893424036,0.4,0.620689655172,0,0.142857142857
2009-05-27,0.0909090909091,0.539719626168,0,0.0125984251969,0.0634920634921,0.374496644295,0.0362811791383,0.257142857143,0.51724137931,0,0.0714285714286
2009-05-28,0.0909090909091,0.602803738318,0,0.0141732283465,0.0770975056689,0.401342281879,0.0498866213152,0.285714285714,0.551724137931,0,0.178571428571
2009-05-29,0.0909090909091,0.651869158879,0,0.00157480314961,0.0680272108844,0.605369127517,0.0952380952381,0.371428571429,0.413793103448,0,0.178571428571
2009-05-30,0,0.532710280374,0,0.00314960629921,0.0430839002268,0.348993288591,0.0362811791383,0.257142857143,0.379310344828,0,0.107142857143
2009-05-31,0,0.457943925234,0.166666666667,0.00157480314961,0.0362811791383,0.362416107383,0.0997732426304,0.0857142857143,0.620689655172,0,0.0714285714286
2009-06-01,0,0.616822429907,0,0.0157480314961,0.0362811791383,0.573154362416,0.122448979592,0.314285714286,0.206896551724,0,0.107142857143
2009-06-02,0,0.63785046729,0,0.00787401574803,0.0408163265306,0.575838926174,0.113378684807,0.457142857143,0.241379310345,0,0.178571428571
2009-06-03,0,0.504672897196,0.166666666667,0.0141732283465,0.0521541950113,0.605369127517,0.102040816327,0.228571428571,0.51724137931,0,0.107142857143
2009-06-04,0.0909090909091,0.556074766355,0,0.00787401574803,0.031746031746,0.692617449664,0.104308390023,0.342857142857,0.551724137931,0,0.178571428571
2009-06-05,0,0.607476635514,0,0.00944881889764,0.0362811791383,0.775838926174,0.0816326530612,0.342857142857,0.310344827586,0,0.142857142857
2009-06-06,0.0909090909091,0.420560747664,0,0.00472440944882,0.0249433106576,0.445637583893,0.0839002267574,0.257142857143,0.48275862069,0,0.107142857143
2009-06-07,0,0.432242990654,0,0.00472440944882,0.0340136054422,0.422818791946,0.104308390023,1,0.551724137931,0,0.107142857143
2009-06-08,0,0.471962616822,0,0.0125984251969,0.0294784580499,0.63355704698,0.120181405896,0.285714285714,0.413793103448,0,0.142857142857
2009-06-09,0,0.488317757009,0,0.00944881889764,0.0226757369615,0.693959731544,0.142857142857,0.257142857143,0.379310344828,0,0.178571428571
2009-06-10,0,0.588785046729,0,0.0110236220472,0.0272108843537,0.704697986577,0.183673469388,0.457142857143,0.275862068966,0,0.0357142857143
2009-06-11,0,0.56308411215,0,0.0188976377953,0.0272108843537,0.790604026846,0.160997732426,0.257142857143,0.448275862069,0,0.178571428571
2009-06-12,0,0.572429906542,0,0.00472440944882,0.0226757369615,0.830872483221,0.0997732426304,0.542857142857,0.344827586207,0,0.357142857143
2009-06-13,0,0.46261682243,0,0.00314960629921,0.0204081632653,0.526174496644,0.0884353741497,0.142857142857,0.689655172414,0,0.107142857143
2009-06-14,0.0909090909091,0.404205607477,0,0.00629921259843,0.015873015873,0.507382550336,0.0839002267574,0.142857142857,0.413793103448,0,0.107142857143
2009-06-15,0,0.518691588785,0,0.00787401574803,0.0294784580499,0.771812080537,0.0907029478458,0.542857142857,0.241379310345,0,0.178571428571
2009-06-16,0,0.478971962617,0,0.00314960629921,0.00907029478458,0.660402684564,0.104308390023,0.257142857143,0.48275862069,0,0.214285714286
2009-06-17,0,0.511682242991,0,0.00629921259843,0.0226757369615,0.735570469799,0.106575963719,0.342857142857,0.310344827586,0,0.214285714286
2009-06-18,0,0.579439252336,0,0.00944881889764,0.0249433106576,0.731543624161,0.122448979592,0.342857142857,0.413793103448,0,0.214285714286
2009-06-19,0,0.464953271028,0,0.00629921259843,0.015873015873,0.790604026846,0.0816326530612,0.4,0.344827586207,0,0.0714285714286
2009-06-20,0.0909090909091,0.418224299065,0,0.00472440944882,0.0113378684807,0.563758389262,0.0702947845805,0.228571428571,0.379310344828,0,0.0714285714286
2009-06-21,0,0.39953271028,0,0.00314960629921,0.00907029478458,0.691275167785,0.122448979592,0.285714285714,0.344827586207,0,0.214285714286
2009-06-22,0,0.443925233645,0,0.0125984251969,0.015873015873,1,0.138321995465,0.485714285714,0.275862068966,0,0.25
2009-06-23,0.0909090909091,0.471962616822,0,0.0110236220472,0.0113378684807,0.970469798658,0.122448979592,0.485714285714,0.413793103448,0,0.107142857143
2009-06-24,0,0.464953271028,0,0.00472440944882,0.00907029478458,0.848322147651,0.160997732426,0.257142857143,0.0689655172414,0,0.178571428571
2009-06-25,0,0.476635514019,0,0.00629921259843,0.00453514739229,0.743624161074,0.163265306122,0.342857142857,0.137931034483,0,0.107142857143
2009-06-26,0,0.401869158879,0,0.00157480314961,0.015873015873,0.558389261745,0.0884353741497,0.257142857143,0.275862068966,0,0.107142857143
2009-06-27,0,0.364485981308,0,0.00157480314961,0.00453514739229,0.536912751678,0.0816326530612,0.314285714286,0.448275862069,0,0.107142857143
2009-06-28,0.0909090909091,0.306074766355,0,0.00157480314961,0.00226757369615,0.50067114094,0.154195011338,0.285714285714,0.310344827586,0,0.0357142857143
2009-06-29,0,0.429906542056,0,0.00472440944882,0.00907029478458,0.726174496644,0.181405895692,0.571428571429,0.206896551724,0,0.321428571429
2009-06-30,0,0.523364485981,0,0.0110236220472,0.0204081632653,0.685906040268,0.092970521542,0.428571428571,0.413793103448,0,0.178571428571
2009-07-01,0,0.514018691589,0,0.0204724409449,0.0226757369615,0.688590604027,0.174603174603,0.314285714286,0.275862068966,0,0.178571428571
2009-07-02,0,0.439252336449,0,0.0125984251969,0.0136054421769,0.675167785235,0.170068027211,0.342857142857,0.206896551724,0,0.0714285714286
2009-07-03,0,0.443925233645,0,0.00472440944882,0.00680272108844,0.471140939597,0.104308390023,0.342857142857,0.620689655172,0,0.0357142857143
2009-07-04,0,0.306074766355,0,0.00629921259843,0.00453514739229,0.343624161074,0.0702947845805,0.314285714286,0.344827586207,0,0.142857142857
2009-07-05,0,0.429906542056,0,0.00314960629921,0.00453514739229,0.303355704698,0.115646258503,0.2,0.275862068966,0,0.0357142857143
2009-07-06,0,0.439252336449,0,0.00157480314961,0.0181405895692,0.534228187919,0.0861678004535,0.371428571429,0.275862068966,0,0.0714285714286
2009-07-07,0,0.394859813084,0,0.00472440944882,0.00453514739229,0.473825503356,0.0907029478458,0.4,0.413793103448,0,0.107142857143
2009-07-08,0,0.373831775701,0,0.00787401574803,0.0136054421769,0.620134228188,0.0907029478458,0.742857142857,0.275862068966,0,0.178571428571
2009-07-09,0,0.404205607477,0,0.00944881889764,0.0113378684807,0.563758389262,0.0975056689342,0.371428571429,0.206896551724,0,0.0714285714286
2009-07-10,0,0.415887850467,0,0.00787401574803,0.00680272108844,0.452348993289,0.0861678004535,0.228571428571,0.379310344828,0,0.107142857143
2009-07-11,0,0.369158878505,0,0.00787401574803,0.0136054421769,0.43355704698,0.106575963719,0.257142857143,0.310344827586,0,0.107142857143
2009-07-12,0,0.327102803738,0,0.00314960629921,0.015873015873,0.195973154362,0.102040816327,0.514285714286,0.448275862069,0,0.107142857143
2009-07-13,0,0.317757009346,0,0.00472440944882,0.0204081632653,0.453691275168,0.0975056689342,0.285714285714,0.206896551724,0,0.107142857143
2009-07-14,0,0.415887850467,0,0.00629921259843,0.00226757369615,0.585234899329,0.0997732426304,0.428571428571,0.379310344828,0,0.25
2009-07-15,0,0.359813084112,0,0.0110236220472,0.00907029478458,0.480536912752,0.122448979592,0.285714285714,0.379310344828,0,0.107142857143
2009-07-16,0.0909090909091,0.366822429907,0,0.00944881889764,0.00907029478458,0.595973154362,0.124716553288,0.514285714286,0.310344827586,0,0.0357142857143
2009-07-17,0,0.481308411215,0,0.0267716535433,0.0204081632653,0.577181208054,0.131519274376,0.428571428571,0.137931034483,0,0.285714285714
2009-07-18,0,0.341121495327,0,0.0251968503937,0.0294784580499,0.386577181208,0.131519274376,0.257142857143,0.344827586207,0,0.214285714286
2009-07-19,0,0.397196261682,0,0.00944881889764,0.00907029478458,0.367785234899,0.0861678004535,0.257142857143,0.413793103448,0,0.0714285714286
2009-07-20,0,0.464953271028,0,0.0125984251969,0.0136054421769,0.451006711409,0.113378684807,0.485714285714,0.51724137931,0,0.214285714286
2009-07-21,0,0.383177570093,0,0.0110236220472,0.0340136054422,0.473825503356,0.104308390023,0.228571428571,0.103448275862,0,0.571428571429
2009-07-22,0,0.357476635514,0,0.0157480314961,0.0340136054422,0.459060402685,0.163265306122,0.257142857143,0.206896551724,0,0.178571428571
2009-07-23,0,0.385514018692,0,0.0157480314961,0.0181405895692,0.457718120805,0.113378684807,0.4,0.379310344828,0,0.357142857143
2009-07-24,0,0.334112149533,0,0.0141732283465,0.00907029478458,0.375838926174,0.0884353741497,0.2,0.206896551724,0,0.142857142857
2009-07-25,0,0.257009345794,0,0.0110236220472,0.0181405895692,0.326174496644,0.0816326530612,0.228571428571,0.172413793103,0,0.107142857143
2009-07-26,0,0.32476635514,0,0.00944881889764,0,0.263087248322,0.0657596371882,0.228571428571,0.241379310345,0,0.107142857143
2009-07-27,0,0.401869158879,0,0.00944881889764,0.00226757369615,0.362416107383,0.092970521542,0.628571428571,0.310344827586,0,0.464285714286
2009-07-28,0,0.308411214953,0,0.0125984251969,0.00680272108844,0.36644295302,0.12925170068,0.628571428571,0.172413793103,0,0.285714285714
2009-07-29,0,0.364485981308,0,0.00944881889764,0.00680272108844,0.395973154362,0.142857142857,0.342857142857,0.379310344828,0,0.178571428571
2009-07-30,0,0.408878504673,0,0.00787401574803,0.0113378684807,0.409395973154,0.136054421769,0.171428571429,0.344827586207,0,0.142857142857
2009-07-31,0,0.343457943925,0,0.0157480314961,0.00907029478458,0.318120805369,0.0884353741497,0.571428571429,0.0689655172414,0,0.107142857143
2009-08-01,0,0.322429906542,0,0.0110236220472,0.015873015873,0.242953020134,0.102040816327,0.2,0.206896551724,0,0.0714285714286
2009-08-02,0,0.310747663551,0,0.00787401574803,0.00907029478458,0.252348993289,0.0748299319728,0.314285714286,0.379310344828,0,0.107142857143
2009-08-03,0,0.429906542056,0,0.0110236220472,0.00907029478458,0.265771812081,0.0702947845805,0.457142857143,0.206896551724,0,0.142857142857
2009-08-04,0,0.443925233645,0,0.00787401574803,0.0113378684807,0.31677852349,0.0793650793651,0.4,0.275862068966,0,0.0357142857143
2009-08-05,0,0.357476635514,0,0.0157480314961,0.0113378684807,0.275167785235,0.106575963719,0.6,0.275862068966,0,0.0714285714286
2009-08-06,0,0.338785046729,0,0.0236220472441,0.00453514739229,0.26711409396,0.0702947845805,0.371428571429,0.137931034483,0,0.0357142857143
2009-08-07,0,0.303738317757,0,0.0204724409449,0.0136054421769,0.241610738255,0.0566893424036,0.571428571429,0.137931034483,0,0.178571428571
2009-08-08,0,0.245327102804,0,0.0283464566929,0.015873015873,0.21744966443,0.0634920634921,0.4,0.241379310345,0,0.142857142857
2009-08-09,0,0.264018691589,0,0.0251968503937,0.0113378684807,0.291275167785,0.0589569160998,0.371428571429,0.275862068966,0,0
2009-08-10,0,0.378504672897,0,0.00944881889764,0.0136054421769,0.257718120805,0.092970521542,0.285714285714,0.241379310345,0,0.142857142857
2009-08-11,0,0.551401869159,0,0.0110236220472,0.0136054421769,0.246979865772,0.0770975056689,0.4,0.241379310345,0,0.107142857143
2009-08-12,0,0.661214953271,0,0.0188976377953,0.0136054421769,0.213422818792,0.0952380952381,0.742857142857,0.103448275862,0,0.142857142857
2009-08-13,0,0.404205607477,0,0.0157480314961,0.00907029478458,0.220134228188,0.0861678004535,0.457142857143,0.137931034483,0,0.142857142857
2009-08-14,0,0.411214953271,0,0.0157480314961,0.00226757369615,0.248322147651,0.0861678004535,0.828571428571,0.310344827586,0,0.178571428571
2009-08-15,0,0.357476635514,0,0.0141732283465,0.0272108843537,0.204026845638,0.142857142857,0.2,0.344827586207,0,0.0714285714286
2009-08-16,0,0.25,0,0.0173228346457,0.0181405895692,0.144966442953,0.108843537415,0.228571428571,0.344827586207,0,0.142857142857
2009-08-17,0,0.310747663551,0,0.0220472440945,0.015873015873,0.186577181208,0.0952380952381,0.228571428571,0.275862068966,0,0.214285714286
2009-08-18,0,0.448598130841,0,0.0236220472441,0.0226757369615,0.201342281879,0.0702947845805,0.485714285714,0.172413793103,0,0.178571428571
2009-08-19,0,0.42523364486,0,0.0236220472441,0.00226757369615,0.244295302013,0.108843537415,0.342857142857,0.689655172414,0,0.25
2009-08-20,0,0.373831775701,0,0.0362204724409,0.0204081632653,0.191946308725,0.0997732426304,0.314285714286,0.275862068966,0,0.178571428571
2009-08-21,0,0.38785046729,0,0.0362204724409,0.0136054421769,0.177181208054,0.0793650793651,0.6,0.275862068966,0,0.214285714286
2009-08-22,0,0.38785046729,0,0.0362204724409,0.0181405895692,0.190604026846,0.102040816327,0.285714285714,0.0344827586207,0,0.142857142857
2009-08-23,0,0.32476635514,0,0.0314960629921,0.0249433106576,0.158389261745,0.1179138322,0.257142857143,0.206896551724,0,0.0357142857143
2009-08-24,0,0.469626168224,0,0.044094488189,0.0136054421769,0.154362416107,0.185941043084,0.342857142857,0.103448275862,0,0.107142857143
2009-08-25,0,0.476635514019,0,0.0299212598425,0.0181405895692,0.142281879195,0.106575963719,0.314285714286,0.241379310345,0,0.178571428571
2009-08-26,0,0.457943925234,0,0.0330708661417,0.0181405895692,0.119463087248,0.0725623582766,0.685714285714,0.172413793103,0,0.285714285714
2009-08-27,0,0.495327102804,0,0.0834645669291,0.0294784580499,0.11677852349,0.126984126984,0.542857142857,0.0689655172414,0,0.142857142857
2009-08-28,0,0.516355140187,0,0.059842519685,0.0408163265306,0.171812080537,0.0907029478458,0.542857142857,0.137931034483,0,0.321428571429
2009-08-29,0,0.359813084112,0,0.0692913385827,0.0181405895692,0.118120805369,0.0952380952381,0.371428571429,0.206896551724,0,0.357142857143
2009-08-30,0,0.308411214953,0,0.0724409448819,0.0294784580499,0.114093959732,0.131519274376,0.285714285714,0.344827586207,0,0.142857142857
2009-08-31,0,0.38785046729,0,0.130708661417,0.238095238095,0.0993288590604,0.0975056689342,0.571428571429,0.0344827586207,0,0.214285714286
2009-09-01,0,0.469626168224,0,0.28188976378,0.340136054422,0.110067114094,0.108843537415,0.314285714286,0.137931034483,0,0.392857142857
2009-09-02,0,0.471962616822,0,0.135433070866,0.15873015873,0.0953020134228,0.0884353741497,0.4,0.0689655172414,0,0.178571428571
2009-09-03,0,0.448598130841,0,0.113385826772,0.0725623582766,0.0926174496644,0.106575963719,0.371428571429,0.413793103448,0,0.25
2009-09-04,0,0.5,0,0.0850393700787,0.0793650793651,0.0684563758389,0.0544217687075,0.714285714286,0.103448275862,0,0.142857142857
2009-09-05,0,0.331775700935,0,0.0850393700787,0.0498866213152,0.061744966443,0.0521541950113,0.371428571429,0.241379310345,0,0.178571428571
2009-09-06,0,0.348130841121,0,0.0944881889764,0.0544217687075,0.061744966443,0.0498866213152,0.257142857143,0.241379310345,0,0.678571428571
2009-09-07,0,0.371495327103,0,0.0897637795276,0.0385487528345,0.055033557047,0.0453514739229,0.571428571429,0.275862068966,0,0.75
2009-09-08,0,0.43691588785,0,0.141732283465,0.0634920634921,0.0778523489933,0.0521541950113,0.4,0.344827586207,0,0.607142857143
2009-09-09,0,0.345794392523,0,0.125984251969,0.0498866213152,0.0442953020134,0.0816326530612,0.428571428571,0.172413793103,0,0.607142857143
2009-09-10,0,0.345794392523,0,0.187401574803,0.0498866213152,0.0442953020134,0.0748299319728,0.571428571429,0.275862068966,0,0.214285714286
2009-09-11,0,0.352803738318,0,0.143307086614,0.031746031746,0.0456375838926,0.235827664399,0.571428571429,0.241379310345,0,0.642857142857
2009-09-12,0,0.334112149533,0,0.113385826772,0.0521541950113,0.0590604026846,0.047619047619,0.285714285714,0.206896551724,0,0.392857142857
2009-09-13,0,0.371495327103,0,0.0818897637795,0.0566893424036,0.0469798657718,0.0294784580499,0.457142857143,0.172413793103,0,0.25
2009-09-14,0,0.366822429907,0,0.116535433071,0.0385487528345,0.0496644295302,0.031746031746,0.457142857143,0.310344827586,0,0.428571428571
2009-09-15,0,0.415887850467,0,0.149606299213,0.0340136054422,0.0429530201342,0.047619047619,0.514285714286,0.275862068966,0,0.392857142857
2009-09-16,0,0.35046728972,0,0.16062992126,0.0408163265306,0.0241610738255,0.0589569160998,0.628571428571,0.206896551724,0,0.178571428571
2009-09-17,0.0909090909091,0.441588785047,0,0.220472440945,0.0430839002268,0.048322147651,0.0816326530612,0.457142857143,0.413793103448,0,0.285714285714
2009-09-18,0,0.390186915888,0,0.177952755906,0.0294784580499,0.0308724832215,0.0544217687075,0.342857142857,0.241379310345,0,0.464285714286
2009-09-19,0,0.380841121495,0,0.124409448819,0.0430839002268,0.0214765100671,0.0430839002268,0.342857142857,0.275862068966,0,0.107142857143
2009-09-20,0,0.310747663551,0,0.170078740157,0.0453514739229,0.0389261744966,0.0453514739229,0.4,0.896551724138,0,0.214285714286
2009-09-21,0,0.359813084112,0,0.266141732283,0.108843537415,0.0510067114094,0.0702947845805,0.4,0.620689655172,0,0.357142857143
2009-09-22,0,0.299065420561,0,1,0.149659863946,0.0577181208054,0.0702947845805,0.657142857143,0.206896551724,0,1
2009-09-23,0,0.413551401869,0,0.72125984252,0.0748299319728,0.0469798657718,0.0770975056689,0.342857142857,0.206896551724,0,0.428571428571
2009-09-24,0,0.443925233645,0,0.516535433071,0.0680272108844,0.048322147651,0.0566893424036,0.542857142857,0.137931034483,0,0.357142857143
2009-09-25,0,0.469626168224,0,0.384251968504,0.0634920634921,0.0335570469799,0.0408163265306,0.542857142857,0.275862068966,0,0.357142857143
2009-09-26,0,0.306074766355,0,0.28188976378,0.0521541950113,0.0389261744966,0.0566893424036,0.257142857143,0.137931034483,0,0.464285714286
2009-09-27,0,0.341121495327,0,0.256692913386,0.0589569160998,0.0375838926174,0.0453514739229,0.6,0.172413793103,0,0.25
2009-09-28,0,0.415887850467,0,0.587401574803,0.0612244897959,0.0308724832215,0.0839002267574,0.6,0.241379310345,0,0.607142857143
2009-09-29,0,0.460280373832,0,0.648818897638,0.0702947845805,0.0523489932886,0.113378684807,0.457142857143,0.241379310345,0,0.321428571429
2009-09-30,0.0909090909091,0.373831775701,0.166666666667,0.563779527559,0.104308390023,0.0496644295302,0.160997732426,0.171428571429,0.379310344828,0,0.285714285714
2009-10-01,0,0.525700934579,0,0.426771653543,0.0997732426304,0.0402684563758,0.136054421769,0.6,0.413793103448,0,0.321428571429
2009-10-02,0,0.418224299065,0,0.395275590551,0.0521541950113,0.0456375838926,0.131519274376,0.342857142857,0.103448275862,0,0.392857142857
2009-10-03,0,0.348130841121,0,0.259842519685,0.0498866213152,0.0375838926174,0.0839002267574,0.342857142857,0.241379310345,0,0.25
2009-10-04,0,0.415887850467,0,0.251968503937,0.0521541950113,0.0630872483221,0.0907029478458,0.428571428571,0.172413793103,0,0.214285714286
2009-10-05,0,0.478971962617,0,0.426771653543,0.0816326530612,0.0389261744966,0.222222222222,0.6,0.103448275862,0,0.571428571429
2009-10-06,0,0.341121495327,0,0.354330708661,0.0702947845805,0.0308724832215,0.102040816327,0.457142857143,0.310344827586,0,0.25
2009-10-07,0,0.427570093458,0,0.343307086614,0.0657596371882,0.0657718120805,0.0952380952381,0.428571428571,0.137931034483,0,0.214285714286
2009-10-08,0,0.254672897196,0,0.340157480315,0.0680272108844,0.041610738255,0.149659863946,0.285714285714,0.137931034483,0,0.142857142857
2009-10-09,0,0.427570093458,0,0.362204724409,0.0566893424036,0.0362416107383,0.160997732426,0.228571428571,0.137931034483,0,0.321428571429
2009-10-10,0,0.366822429907,0,0.307086614173,0.0634920634921,0.0308724832215,0.136054421769,0.4,0.172413793103,0,0.285714285714
2009-10-11,0,0.373831775701,0,0.233070866142,0.0566893424036,0.0241610738255,0.106575963719,0.628571428571,0.275862068966,0,0.25
2009-10-12,0,0.331775700935,0,0.310236220472,0.0544217687075,0.0389261744966,0.174603174603,0.514285714286,0.137931034483,0,0.178571428571
2009-10-13,0,0.397196261682,0,0.332283464567,0.0634920634921,0.0456375838926,0.242630385488,0.542857142857,0.172413793103,0,0.464285714286
